id,title,release_date,vote_average,vote_count,budget,revenue,runtime,tagline,adult,production_companies,countries,language
29187,Convent of Sinners,1986-08-09,5.3,27,0,0,88,,False,['Filmirage'],['Italy'],it
85143,Night Ripper,1986-08-13,3.813,8,0,0,86,"Get ready for a night-stalking, blood-gushing, NIGHTMARE!",False,[],['United States of America'],en
47340,Dead End Drive-In,1986-08-13,5.6,110,0,0,87,"There's a party every day, a movie every night, and all the junk food you can eat. What more can a kid want... except to get out.",False,"['New South Wales Film Corp.', 'Springvale Productions']",['Australia'],en
1318123,Evidence of the Devil,1986-08-14,0.0,0,0,0,0,,False,[],['Japan'],ja
11454,Manhunter,1986-08-14,7.0,1420,150000000,8620929,120,"It's just you and me now, sport…",False,"['DEG', 'Red Dragon Productions S.A.']",['United States of America'],en
651520,Aayiram Kannukal,1986-08-15,0.0,0,0,0,121,,False,[],['India'],ml
67343,Mr. Vampire II,1986-08-15,5.7,44,0,0,89,,False,"['Bo Ho Films', 'Orange Sky Golden Harvest']",['Hong Kong'],cn
9426,The Fly,1986-08-15,7.422,4668,15000000,60629159,96,Be afraid. Be very afraid.,False,"['SLM Production Group', 'Brooksfilms']","['Canada', 'United States of America']",en
1316643,Kyoto Yokai Map 4: The 400-Year-Old Adulterous Female doctor Living in Kawaramachi,1986-08-16,0.0,0,0,0,109,,False,[],['Japan'],ja
15762,Night of the Creeps,1986-08-21,6.714,528,5000000,591366,88,The good news is your date is here. The bad news is...He's dead.,False,"['TriStar Pictures', 'Delphi V']",['United States of America'],en
16337,The Texas Chainsaw Massacre 2,1986-08-22,5.648,941,4500000,8000000,100,After a decade of silence... the buzzz is back.,False,"['The Cannon Group', 'Golan-Globus Productions']",['United States of America'],en
322427,Woman's Wail,1986-08-23,5.0,2,0,0,95,,False,[],['South Korea'],ko
157098,Snake and Whip,1986-08-23,4.9,8,0,0,70,"1000mm bust distorted by rope! Ran Masaki, a ritual of humiliation!",False,['Nikkatsu Corporation'],['Japan'],ja
400150,Galaxy Investigation 2100: Border Planet,1986-08-24,4.3,3,0,0,73,,False,"['Tezuka Productions', 'Nippon Television Network Corporation']",['Japan'],ja
85683,Psycho Girls,1986-08-24,3.8,8,0,0,92,,False,['Lightshow Communications'],['Canada'],en
117961,Marauders,1986-08-29,4.0,2,0,0,74,,False,[],['Australia'],en
71181,Bullies,1986-08-29,4.433,15,0,0,96,Heroes aren't born... They're cornered.,False,"['Simcom Limited', 'Allarcom Limited', 'British Columbia Television', 'Universal Pictures']",['Canada'],en
322428,Festival of Fear,1986-08-30,0.0,0,0,0,95,,False,['Hanjin Enterprises Company'],['South Korea'],ko
322424,Yo-saek Yu-hi,1986-08-30,0.0,0,0,0,93,,False,[],['South Korea'],ko
66474,The Night Stalker,1986-09-01,3.9,7,0,0,93,Some ladies of the evening will not live to see the light of another day.,False,"['Stalker Productions', 'Almi-Chrystie Productions']",['United States of America'],en
28941,Chopping Mall,1986-11-14,5.852,381,800000,0,76,Where shopping costs you an arm and a leg!,False,"['Trinity Pictures', 'Concorde Pictures']",['United States of America'],en
976477,Za shussan,1986-09-06,0.0,0,0,0,71,"The mystery of the birth of life! It's Moretz Haren Shame! A series of real scenes that surpass the “Chastisement” series. The first time in the film industry, an actress gives birth to a baby!",False,"['Nikkatsu Corporation', 'Graphis']",['Japan'],ja
152022,The Seven Vampires,1986-09-09,5.0,16,0,0,90,,False,"['Skylight Cinema Foto Art', 'Embrafilme', 'Topázio Filmes']",['Brazil'],pt
166706,Roots Search,1986-09-10,4.9,9,0,0,45,,False,"['Hiromedia Co., Ltd.', 'Nippon Columbia', 'Studio Live', 'Anime International Company']",['Japan'],ja
63977,Death on a Rainy Sunday,1986-09-10,5.1,10,0,0,109,,False,"['TSR', 'Soprofilms', 'France 3 Cinéma']","['France', 'Switzerland']",fr
36231,Guinea Pig Part 4: Devil Doctor Woman,1986-09-10,4.2,48,25000,0,48,,False,[],['Japan'],ja
141333,Shadow Play,1986-09-20,4.8,5,0,0,98,"Frightened by the future, haunted by the past...The two worlds of Morgan Hanna are about to shatter.",False,"['Millenium', 'Will Vinton Studios']",['United States of America'],en
649019,Monster Heaven,1986-09-21,0.0,0,0,0,50,,False,[],['Japan'],ja
1318127,Bullying is Costly,1986-09-22,0.0,0,0,0,45,,False,[],['Japan'],ja
39858,Entrails of a Beautiful Woman,1986-09-23,4.8,31,0,0,68,Tear the meat! Suck it to the bone! Fierce--blood splatter ecstasy!,False,"['June Theater', 'Nikkatsu Corporation']",['Japan'],ja
259651,Hollywood Ghost Stories,1986-09-24,4.4,5,0,0,75,Amazing Facts and Funny Frights in a Home Video Exclusive.,False,['Castle Hill Television'],['United States of America'],en
89933,Mark of Cain,1986-09-24,5.0,4,0,0,90,,False,['Brightstar Films'],['Canada'],en
10692,Henry: Portrait of a Serial Killer,1986-09-24,6.735,735,111000,609939,83,"He's not Freddy, he's not Jason...he's real.",False,"['Maljack Productions', 'Greycat Films/Neo Modern Entertainment']",['United States of America'],en
138528,The Close Encounters of Vampire,1986-09-25,4.0,2,0,0,72,,False,"['Fai Tan Film Company', 'Fee Tang Production Company']","['Taiwan', 'Hong Kong']",cn
39906,Biotherapy,1986-09-25,5.7,10,0,0,36,,False,[],['Japan'],ja
39932,Hunter's Blood,1986-09-26,5.5,22,0,0,101,,False,"['Cineventure Productions London', 'Hunters Blood Limited']",['United States of America'],en
1373982,Agatha Christie’s The Last Seance,1986-09-27,0.0,0,0,0,50,,False,['Granada Television'],['United Kingdom'],en
204567,Vincent Price's Dracula,1986-09-29,7.9,7,0,0,52,,False,"['M&M Film Productions', 'Atmull Communications', 'Atlantis Films']",['United States of America'],en
412457,Burp!,1986-09-30,0.0,0,0,0,11,,False,[],[],nl
160703,The Ghost Snatchers,1986-09-30,5.5,4,0,0,89,,False,['Orange Sky Golden Harvest'],['Hong Kong'],cn
1375715,Dr. Madblood's Halloween Film Festival,1986-10-01,0.0,0,0,0,0,,False,['WAVY-TV'],['United States of America'],en
1273556,Edgar Allan Poe's Plan 13: The House of Elvis,1986-10-01,0.0,0,1000,0,0,,False,['Scott Nollen Films'],['United States of America'],en
1084044,Sapık,1986-10-01,4.0,1,0,0,77,,False,['Öz Prodüksiyon'],['Turkey'],tr
417869,If Looks Could Kill,1986-10-01,3.333,3,0,0,90,,False,['Platinum Productions'],"['South Africa', 'United States of America']",en
317093,The Hex 2: Messengers of Hell,1986-10-01,4.5,4,0,0,110,,False,['Televicine'],['Mexico'],es
40760,Sorority House Massacre,1986-10-01,4.7,115,0,0,74,They've pledged to be sisters... to the end.,False,['Concorde Pictures'],['United States of America'],en
13511,Rawhead Rex,1986-10-01,5.2,133,0,0,89,"He's pure evil, pure power, pure terror",False,"['Paradise', 'Green Man Productions', 'Alpine Pictures', 'Empire Pictures']","['Ireland', 'United Kingdom']",en
28968,Poison for the Fairies,1986-10-02,7.6,124,0,0,90,,False,"['Instituto Mexicano de Cinematografía', 'Sindicato de Trabajadores de la Producción Cinematográfica (STPC)']",['Mexico'],es
345256,Problemat profesora Czelawy,1986-10-04,5.4,5,0,0,57,,False,['Telewizja Polska'],['Poland'],pl
446260,I Dare Ya,1986-10-09,0.0,0,0,0,5,,False,[],[],en
419776,The Mark of Lilith,1986-10-09,4.2,5,0,0,32,,False,"['London College of Printing', 'Re-Vamp Productions']",['United Kingdom'],en
322572,Hero's Love Song,1986-10-09,0.0,0,0,0,94,,False,['Dae-jin Films'],['South Korea'],ko
40342,Demons 2,1986-10-09,6.105,299,1500000,0,91,The Nightmare Returns.,False,['DACFILM Rome'],['Italy'],it
977888,Reipu tokkun,1986-10-10,2.0,1,0,0,51,,False,"['Suna Kobo', 'Nikkatsu Corporation']",['Japan'],ja
75077,Necropolis,1986-10-10,3.403,31,0,0,77,Beneath the metropolis is...,False,"['Tycin Entertainment', 'Empire Pictures']",['United States of America'],en
33278,Deadly Friend,1986-10-10,6.143,251,0,8988731,91,There's no one alive who'll play with the girl next door.,False,"['Pan Arts', 'Layton', 'Warner Bros. Pictures']",['United States of America'],en
173018,The First Vampire in China,1986-10-13,5.5,2,0,0,88,,False,[],['Hong Kong'],cn
143889,Nagina,1986-10-15,7.1,20,0,0,138,,False,['Emkay Enterprises'],['India'],hi
401136,Saya: Perspective in Love,1986-10-17,7.0,2,0,0,102,,False,['Premier International Corporation'],['Japan'],ja
39900,The Seventh Curse,1986-11-22,6.7,67,0,0,83,A show-stopping midnight movie!,False,"['Paragon Films', 'Orange Sky Golden Harvest', 'Golden Harvest Productions']",['Hong Kong'],cn
213213,Natas: The Reflection,1986-10-21,5.5,2,0,0,0,,False,['Arizona West Film Productions Inc.'],['United States of America'],en
25438,Trick or Treat,1986-10-24,6.1,180,0,6797218,97,What are you afraid of? It's only rock & roll.,False,['DEG'],['United States of America'],en
14510,From Beyond,1986-10-24,6.5,599,4500000,1261000,85,Humans are such easy prey,False,"['Taryn Prov', 'Empire Pictures']",['United States of America'],en
1331250,The Bad Sanctum,1986-10-25,0.0,0,0,0,15,,False,['Scott Nollen Films'],['United States of America'],en
322575,Fairy of the Night,1986-10-25,0.0,0,0,0,95,,False,['Shin Han Films'],['South Korea'],ko
1323169,Experiment IV,1986-10-27,4.0,1,0,0,5,It's a mistake in the making,False,"['EMI', 'Novercia Ltd.']",['United Kingdom'],en
85141,The Majorettes,1986-10-27,4.9,41,85000,0,92,"Sis, Boom, Blood. You're Dead!",False,[],['United States of America'],en
24341,Dolls,1986-10-27,6.427,344,0,0,77,"They're cute, they're cuddly... and they kill!",False,"['Empire Pictures', 'Taryn Productions Inc.']","['Italy', 'United States of America']",en
352232,Gimme Shelter,1986-10-28,5.429,7,0,0,57,,False,['Shishi Production'],['Japan'],ja
30879,Body Count,1986-10-28,5.1,74,0,0,87,The woods are alive with the sound of screaming,False,['Racing Pictures Production'],['Italy'],it
418822,The Female Scorpion,1986-10-29,3.5,6,0,0,99,,False,[],['Mexico'],es
418436,Lovers of the Lord of the Night,1986-10-29,4.4,7,0,0,90,They know all the secrets of love...,False,"['Audiovideo Producciones de America', 'Producciones Cinematograficas Fenix']",['Mexico'],es
181749,The Haunted Madam,1986-10-30,0.0,0,0,0,90,,False,['Picture One Films Ltd.'],['Hong Kong'],cn
818442,The Immigrant,1986-10-31,0.0,0,0,0,30,,False,[],[],en
287456,Maniac II: Mr. Robbie,1986-11-01,5.9,11,0,0,5,,False,[],['United States of America'],en
422421,Blue Lake Girl,1986-11-04,6.5,4,0,0,90,,False,"['Nippon Television Network Corporation', 'Kodai Group']",['Japan'],ja
935413,Momoco Wonderland: Strange House,1986-11-05,1.0,1,0,0,45,,False,"['Cosmo Production', 'Emotion']",['Japan'],ja
323914,Asesino Nocturno,1986-11-05,0.0,0,0,0,106,,False,['Cimarrón Producciones'],['Venezuela'],es
230576,Guzoo: The Thing Forsaken by God - Part I,1986-11-09,5.8,12,0,0,40,,False,[],['Japan'],ja
976150,"Homocula likes white blood, aim for the eyes",1986-11-14,2.0,1,0,0,60,,False,"['SKI Project', 'ENK Promotion']",['Japan'],ja
27886,Slaughter High,1986-11-14,5.722,133,1200000,0,91,Where the student body is going to pieces.,False,"['Spectacular Trading International', 'Vestron Pictures']","['United Kingdom', 'United States of America']",en
26676,Neon Maniacs,1986-11-14,5.167,78,1500000,0,91,There are twelve good reasons to be afraid of the dark. And every one of them is a killer.,False,['Cimarron Productions'],['United States of America'],en
355248,Za Ikenie 2,1986-11-15,3.0,5,0,0,67,"Runaway Ijuin SM, this time with three “sacrificial” women. Come on, cry. Shout. Go crazy. In the hell of pleasure.",False,['U-Production'],['Japan'],ja
30919,The Wind,1986-11-17,5.2,21,0,0,92,Sian Anderson is writing a book about murder. Its first chapter is going be her last.,False,['Feref Associates'],"['Greece', 'United States of America']",en
1223121,Lost Property,1986-11-22,0.0,0,0,0,50,,False,[],[],en
85136,Dreamaniac,1986-11-26,4.0,19,0,0,82,You don't have to live on Elm Street to have a nightmare.,False,['Empire Pictures'],['United States of America'],en
74081,Devil Story,1986-11-26,4.586,35,0,0,76,,False,['Condor Films'],['France'],fr
303460,Love Me Vampire,1986-11-27,6.0,1,0,0,0,,False,[],['Hong Kong'],cn
490695,Possession,1986-12-03,0.0,0,0,0,29,,False,[],['Uruguay'],es
59059,The Passage,1986-12-03,4.4,24,0,0,80,,False,['Adel Productions'],['France'],fr
421212,Night Beast,1986-12-06,4.0,8,0,0,90,,False,[],['Mexico'],es
143310,Flower and Snake 4: White Uniform Rope Slave,1986-12-06,5.8,23,0,0,73,The swinging breasts and the tight strings!,False,['Nikkatsu Corporation'],['Japan'],ja
6174,The Murders in the Rue Morgue,1986-12-07,5.943,35,0,0,100,How can you stop what you don't understand?,False,"['International Film Productions', 'Robert Halmi Inc.']",['United States of America'],en
228650,Tahkhana,1986-12-11,5.2,3,0,0,125,,False,['Ramsay Productions'],['India'],hi
108431,Bloody Sorcery,1986-12-11,0.0,0,0,0,82,,False,['Hop Chung Film (H.K.) Ltd.'],['Hong Kong'],cn
26554,Class of Nuke 'Em High,1986-12-12,5.6,186,2000000,0,86,"Readin', Writin' and Radiation!",False,['Troma Entertainment'],['United States of America'],en
76847,Guyver: Out of Control,1986-12-13,5.225,20,0,0,55,,False,['Bandai Visual'],['Japan'],ja
10776,Little Shop of Horrors,1986-12-19,6.954,1519,25000000,53964308,94,A singing plant. A daring hero. A sweet girl. A demented dentist. It's the most outrageous musical comedy in years.,False,['Geffen Pictures'],['United States of America'],en
803233,Spooky Kitaro: Crash!! The Great Rising of Demons from Another Dimension,1986-12-20,6.0,1,0,0,48,,False,['Toei Company'],['Japan'],ja
155893,Halimaw Sa Banga,1986-12-24,0.0,0,0,0,119,,False,['NCV Films'],['Philippines'],tl
766069,Fright Night of the Living Dead,1986-12-25,0.0,0,300,0,46,,False,['629 Castro'],['United States of America'],en
106516,The Hungry Snake Woman,1986-12-30,3.5,2,0,0,84,,False,['Soraya Intercine Films'],['Indonesia'],id
877430,Classic Ghost Stories,1986-12-31,0.0,0,0,0,70,,False,[],[],en
17994,Witchboard,1986-12-31,5.735,187,2000000,7369373,98,It's more than just a game.,False,"['Paragon Arts International', 'Blue Rider Pictures']","['United Kingdom', 'United States of America']",en
99424,Blood Hook,1987-04-01,4.627,51,200000,0,92,Fishing was never like this!,False,"['Spider Lake Films', 'Golden Chargers']",['United States of America'],en
38134,Vicious Lips,1987-02-01,5.0,43,0,0,84,They're Lost and Loose in Outer Space.,False,"['Empire Pictures', 'ITM Productions']",['United States of America'],en
33516,Gothic,1987-02-27,5.705,173,0,0,88,"Conjure up your deepest, darkest fear... now call that fear to life.",False,['Virgin Vision'],['United Kingdom'],en
1481107,Airline Stewardess Captured by a Sex-Sadist,1987-01-01,0.0,0,0,0,0,,False,[],['Japan'],ja
1470846,Khooni Darinda,1987-01-01,0.0,0,0,0,0,,False,[],['India'],hi
1455634,Naughty Dreams of Miss Owen,1987-01-01,0.0,0,0,0,51,,False,['X-Treme Video'],['United States of America'],en
1423103,Carts,1987-01-01,0.0,0,0,0,0,,False,[],['United States of America'],en
1373102,The Birthmark,1987-01-01,0.0,0,0,0,31,,False,[],['United States of America'],en
1369903,Ek Aur Khoon,1987-01-01,0.0,0,0,0,0,Horror at it‘s Peak,False,['Vision International Productions'],['India'],hi
1249991,Nox Aeternus - Die Nacht der Hexen,1987-01-01,0.0,0,0,0,0,,False,[],['Liechtenstein'],de
1216059,Olf’s Supporters,1987-01-01,0.0,0,0,0,10,,False,[],['Soviet Union'],ru
1208355,De Weddenschap,1987-01-01,0.0,0,0,0,18,,False,[],[],nl
1176505,The Rescue of Pops Ghostly,1987-01-01,6.0,1,0,0,20,Rid the House of Unwelcome Ghoulish Guests!,False,"['Bruce Cohn Productions', 'Theoria Productions', 'Ray Neapolitan Productions', 'Jim Gamble Puppet Productions', 'CCR Video Corporation']",[],en
1174897,Broken Coffin,1987-01-01,0.0,0,0,0,0,,False,[],['Thailand'],th
1159875,The Hump Back Angel,1987-01-01,8.0,1,0,0,14,,False,[],['United Kingdom'],en
1151507,Mae Nak 30,1987-01-01,0.0,0,0,0,0,,False,[],['Thailand'],th
1151494,Ghost Eyes,1987-01-01,0.0,0,0,0,76,,False,[],['Taiwan'],zh
1148988,Vikings Go Pumping,1987-01-01,0.0,0,0,0,4,,False,[],['United Kingdom'],en
1060314,The Haunted Forest,1987-01-01,5.0,1,0,0,0,,False,[],['China'],zh
1034061,Room,1987-01-01,0.0,0,0,0,0,,False,[],[],ru
982112,Girl's Camp,1987-01-01,0.0,1,0,0,103,,False,[],['Turkey'],tr
947930,The Corpse,1987-01-01,0.0,0,0,0,8,,False,[],[],en
831529,The Victims,1987-01-01,0.0,0,0,0,76,,False,['Art Infinity M.'],['Thailand'],th
805619,Scary Tales,1987-01-01,0.0,0,0,0,22,,False,[],[],en
759840,Experience in Horror,1987-01-01,0.0,0,0,0,73,,False,['Dick Haskins Produções TV'],['Portugal'],pt
749611,Blood of the Undead: The Final Chapter,1987-01-01,0.0,0,0,0,12,,False,['SRS Cinema'],['United States of America'],en
732805,Night Woman,1987-01-01,0.0,0,0,0,86,,False,[],[],id
730883,Beyond,1987-01-01,5.7,3,0,0,15,,False,[],['Italy'],it
695256,Obeah,1987-01-01,0.0,0,0,0,110,,False,['Parker Street Productions'],['Trinidad and Tobago'],en
678697,Ghosts Who Love Too Much,1987-01-01,5.0,2,0,0,80,,False,[],['Mexico'],es
639895,Raat Ke Andhere Mein,1987-01-01,0.0,0,0,0,110,,False,[],['India'],hi
525690,Midnight Wolf,1987-01-01,0.0,0,0,0,64,,False,[],['Taiwan'],zh
522314,Mystery of the Old Well,1987-01-01,0.0,0,0,0,95,,False,['PT Inem Film'],[],id
522133,Revenge on Kliwon Friday,1987-01-01,0.0,0,0,0,89,,False,['PT Inem Film'],['Indonesia'],id
482919,The Anonymous Phone Call,1987-01-01,0.0,0,0,0,0,,False,['Shanghai Film Studio'],['China'],zh
479345,Sisters,1987-01-01,0.0,0,0,0,0,,False,['W.A.V.E. Productions'],['United States of America'],en
472254,The Resurrection of Michael Myers,1987-01-01,3.7,3,0,0,25,,False,[],[],sv
461172,The Hospice,1987-01-01,6.0,1,0,0,55,,False,['HTV West'],['United Kingdom'],en
448056,The Miracle Fighter,1987-01-01,0.0,0,0,0,0,,False,[],[],th
425270,Shock Ending,1987-01-01,0.0,0,0,0,27,,False,['VideasFilms'],['United Kingdom'],en
422357,Los ojos del muerto,1987-01-01,5.0,2,0,0,95,,False,[],['Mexico'],es
421994,The Evil's Heritage,1987-01-01,0.0,0,0,0,93,,False,[],[],es
421325,Ghostly Affection,1987-01-01,0.0,0,0,0,0,,False,[],['Thailand'],th
421324,This Woman Is Not a Ghost,1987-01-01,0.0,0,0,0,0,,False,[],[],th
421321,Ghost in ICU Room,1987-01-01,0.0,0,0,0,76,,False,[],[],th
421193,Werewolf,1987-01-01,4.0,1,0,0,90,,False,[],[],th
420436,Goddess Chronicles Showcase,1987-01-01,0.0,0,0,0,0,,False,[],[],th
420061,Eerie Cemetery,1987-01-01,0.0,0,0,0,85,,False,[],[],id
420057,Revenge of the Abandoned Child,1987-01-01,0.0,0,0,0,89,,False,[],[],id
419844,Seducing Witchcraft,1987-01-01,0.0,0,0,0,93,,False,[],['Indonesia'],id
419663,Bloody Wedding,1987-01-01,0.0,0,0,0,95,,False,['Garuda Film'],['Indonesia'],id
419537,The Possessed Grandmother,1987-01-01,0.0,0,0,0,92,,False,['PT Japos Film'],['Indonesia'],id
418841,Killer Mind,1987-01-01,5.0,2,0,0,77,,False,[],['Mexico'],es
396563,The Spell,1987-01-01,7.0,1,0,0,93,,False,[],['Iran'],fa
380469,Frightmares,1987-01-01,0.0,0,0,0,78,Worse than your worst nightmares!,False,[],[],en
362087,Der blutige Fluch,1987-01-01,0.0,0,0,0,25,,False,[],['Germany'],de
361554,Don't Nag Me,1987-01-01,4.0,1,0,0,18,,False,[],['United States of America'],en
349046,The Harpies,1987-01-01,3.7,3,0,0,35,,False,[],['Italy'],it
345408,The Black Tower,1987-01-01,6.7,24,0,0,23,,False,[],['United Kingdom'],en
343872,Channel 13,1987-01-01,7.0,2,0,0,74,What lurks on...,False,[],['United States of America'],en
336403,Tilbury,1987-01-01,6.4,7,0,0,57,,False,['RÚV'],['Iceland'],is
331839,Rahsia,1987-01-01,0.0,0,0,0,88,,False,['Cinematic Sdn Bhd'],['Malaysia'],en
317127,Tracking,1987-01-01,4.5,4,0,0,79,,False,['Cinévog Films'],['France'],fr
289565,Lowo Ijo,1987-01-01,0.0,0,0,0,94,,False,['PT Inem Film'],['Indonesia'],id
256331,Mystery of the Old House,1987-01-01,0.0,0,0,0,0,,False,[],[],id
251622,Spring,1987-01-01,0.0,0,0,0,9,,False,[],['Soviet Union'],ru
225456,Night of the Living Babes,1987-01-01,4.385,13,0,0,60,"If John Waters met George Romero you'd get... ""Night of the Living Babes""",False,['Metropolis Pictures'],['United States of America'],en
224647,The Shaman,1987-01-01,1.5,2,0,0,88,,False,['Silverline Films'],['United States of America'],en
224078,Doctor Bloodbath,1987-01-01,5.0,1,0,0,60,,False,['I.R.M.I. Films Corporation'],['United States of America'],en
213945,The Night Waiter,1987-01-01,4.0,3,0,0,19,,False,[],['United States of America'],en
194490,Cemetery Sisters,1987-01-01,3.833,6,0,0,61,They love to kill!,False,[],['United States of America'],en
193596,Way Upstream,1987-01-01,5.571,7,0,0,101,,False,"['Centre Films', 'BBC']",['United Kingdom'],en
172969,Evil Cat,1987-01-01,5.8,4,0,0,91,,False,"['Cinema City', 'Dennis Yu Film Production Company Ltd.', 'Hong Kong Color Movielab Ltd.', 'International Subtitle Company']",['Hong Kong'],cn
163514,The Darkside,1987-01-01,3.0,2,0,0,95,We all have one.,False,"['Shapiro-Glickenhaus Entertainment', 'New Line Cinema']",['Canada'],en
163447,Criminally Insane 2,1987-01-01,2.714,21,0,0,70,"Fatty, fatty 4X4, can't get in the kitchen door!",False,[],['United States of America'],en
163066,Submit to Me Now,1987-01-01,4.6,16,0,0,17,,False,['Deathtrip Films'],['United States of America'],en
160004,Geometry,1987-01-01,6.1,56,1000,0,7,,False,['Necropia Entertainment'],['Mexico'],es
153383,Phantom Soldiers,1987-01-01,7.0,2,0,0,95,,False,['Regal Entertainment'],"['Italy', 'Philippines']",it
145850,Dance or Die,1987-01-01,5.7,3,0,0,90,,False,['City Lights Entertainment Group'],[],en
131892,Lucifer,1987-01-01,4.0,8,0,0,100,Your nightmares have just begun.,False,['ABC Pictures'],['United Kingdom'],en
127188,Timesweep,1987-01-01,2.7,7,0,0,82,They Ran Out of Time... and Into Terror!,False,[],[],en
124536,Night Vision,1987-01-01,4.4,8,0,0,102,A window to the future and a gate to Hell.,False,['Prism Entertainment Corporation'],['United States of America'],en
106540,Thousand Centipedes,1987-01-01,10.0,1,0,0,95,,False,[],['Indonesia'],id
106015,Death Nurse,1987-01-01,4.1,10,0,0,60,"Edith Mortley, RN. She'll take good care of you!",False,[],['United States of America'],en
105754,Hello Dracula 2: Son of the Vampire,1987-01-01,6.0,10,0,0,87,,False,['Kinko Yingi Co. Ltd.'],['Taiwan'],zh
105258,Death Run,1987-01-01,4.2,8,0,0,70,"The future is dim, with zombie like creatures, enslaved humans and a maniac ruler.",False,['Loose Screw Films'],['United Kingdom'],en
97971,Chillers,1987-01-01,3.588,17,250000,0,91,Evil Travels In Many Forms Even By Bus!!!,False,['Troma Entertainment'],['United States of America'],en
92755,Shock! Shock! Shock!,1987-01-01,3.6,5,0,0,53,A New Low in Slasher Films!,False,[],['United States of America'],en
91600,Skull: A Night of Terror!,1987-01-01,4.5,4,0,0,80,Tonight he goes over the edge.,False,[],[],en
90986,True Gore,1987-01-01,4.0,4,0,0,85,,False,['VU Film and Video'],['United States of America'],en
88823,Blood Massacre,1987-01-01,5.2,8,0,0,72,Guess Who's Coming To Dinner...,False,[],['United States of America'],en
88380,The Vampire Is Alive,1987-01-01,4.667,6,0,0,90,,False,['Filmark International Ltd'],['Hong Kong'],en
85206,City of Blood,1987-01-01,3.857,7,0,0,95,Pray you can escape.,False,"['Anant Singh Production', 'Blood City Film (PTY) Ltd.', 'Distant Horizon']",['South Africa'],en
85155,Lunch Meat,1987-01-01,3.875,8,0,0,88,,False,['Camarillo Productions'],['United States of America'],en
84253,Blood Lake,1987-01-01,4.333,21,6000,0,82,A quick dip in the lake turns into a blood bath of horror.,False,[],['United States of America'],en
81478,Killing Spree,1987-01-01,5.0,24,75000,0,88,They're all DEAD... OR ARE THEY?,False,['Twisted Illusions'],['United States of America'],en
81465,Tales from the Quadead Zone,1987-01-01,4.1,17,0,0,62,3 Tales of Evil Beyond Belief,False,['Erry Vision Film Co.'],['United States of America'],en
78068,Blood Harvest,1987-01-01,4.255,49,0,0,75,A Cocktail of vengeance and lust,False,[],['United States of America'],en
69469,The Adventure of Denchu-Kozo,1987-01-01,6.4,49,0,0,47,,False,['Kaijyu Theater'],['Japan'],ja
69025,Prometheus' Garden,1987-01-01,5.8,8,0,0,29,,False,"['National Endowment for the Arts', 'Leisure Class Productions', 'AFI', 'Rocky Mountain Film Center', 'Washington State Arts Commission']",['United States of America'],en
47800,Brain Dead,1987-01-01,5.583,12,0,0,2,,False,[],['United States of America'],en
36209,Zombie vs. Ninja,1987-01-01,3.893,14,0,0,88,,False,"['IFD Films & Arts Company', 'ECM Productions']",['Hong Kong'],en
32297,Crowley,1987-01-01,3.7,3,0,0,106,,False,[],['Uruguay'],es
27533,Demon Queen,1987-01-01,4.0,2,0,0,54,Warning: she will kill you!,False,['Camera 1 Productions'],['United States of America'],en
5161,Blood of the Undead: The Unwanted,1987-01-01,0.0,0,0,0,11,,False,['SRS Cinema'],[],en
3070,Frankenstein,1987-01-01,4.0,1,0,0,46,,False,"['Taft Entertainment Pictures', ""The Children's Theater Company & School of Minneapolis"", 'CBS Studios']",['United States of America'],en
949734,Hādo reipu,1987-01-05,0.0,0,0,0,65,He's my target tonight! The screams of a female who tortures and tortures her to the fullest and cuts through the darkness!,False,"['Nikkatsu Corporation', 'Rolling 21']",['Japan'],ja
496952,7 Tiger Man,1987-01-08,0.0,0,0,0,90,,False,['PT Kanta Indah Film'],['Indonesia'],id
701776,The Enigmatic Mister S.,1987-01-09,0.0,0,0,0,113,,False,[],[],fr
198075,"My Cousin, the Ghost",1987-01-09,6.4,10,0,1658309,95,,False,['Bo Ho Films'],['Hong Kong'],cn
48660,The Kindred,1987-01-09,5.98,74,0,0,93,John's got a half brother... half human... half something else!,False,['Kindred Limited Partnership'],['United States of America'],en
416392,Slaughter Night,1987-01-10,0.0,0,0,0,5,,False,[],['Germany'],de
415175,The Scavengers,1987-01-10,0.0,0,0,0,1,,False,['RSA Films'],['United Kingdom'],en
89992,Curse,1987-01-14,3.7,4,0,0,85,,False,['P.T. Insantra Film'],['Hong Kong'],cn
1430326,Nachay Nagin,1987-01-16,0.0,0,4,0,142,,False,[],[],en
98164,Magic Story,1987-01-16,3.9,4,0,0,85,,False,['Good Year Movie Co.'],['Taiwan'],cn
25920,Born of Fire,1987-03-31,6.0,23,0,0,84,"Evil never dies, It just takes on a new soul...",False,"['Dehlavi Films', 'Film4 Productions']","['Turkey', 'United Kingdom']",en
22172,Street Trash,1987-02-22,6.1,317,0,0,100,Things in New York are about to go down the toilet...,False,['Street Trash Joint Venture'],['United States of America'],en
73708,Hell Target,1987-01-21,5.8,4,0,0,52,SF Psycho Horror Animation,False,['Nakamura Production'],['Japan'],ja
88296,The Pink Chiquitas,1987-01-23,3.833,9,0,0,83,These Chiquitas are gonna drive you bananas!,False,['SC Entertainment'],['Canada'],en
